name,desc,url,address_1,address_2,city,state,postal,country,type_row,region,duplicate_id,duplicate_type,training_set_num
compass health - whatcom county,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, children’s services, community education and much more.",https://www.compasshealth.org,,,,,,,mailing,,,,1
compass hbalth - whatcom county,"community-based healthcare agency that behavioral health and medical care services to support clients and communities. addresses complex healthcare needs in partnership with first responders and other community organizations, and form a key section of the community safety net. provides comprehensive mental health treatment, supportive housing, children’s services, community education and much more.",https://www.compasshealth.org,,,,,,,mailing,,508,mangled_name|mangled_address_1,1
nooksack valley food bank,emergency food and food bank for residents of washington state mainly serving whatcom county residents.,,po box 525,,everson,wa,98247,us,mailing,whatcom,,,1
nooksack aalley food bank,emergency food and food bank for residents of washington state mainly serving whatcom county residents.,,po box 525,,everson,wa,98247,us,mailing,whatcom,510,mangled_name,1
dshs division of child support,establishes and enforces child support and health insurance obligations on behalf of minor dependent children from parents who are not the physical custodians of their children.,http://dshs.wa.gov/dcs,,,,,,us,mailing,,,,1
dshs divksion of child support,establishes and enforces child support and health insurance obligations on behalf of minor dependent children from parents who are not the physical custodians of their children.,http://dshs.wa.com/dcs,,,,,,us,mailing,,512,mangled_name|mangled_url,1
project hope,"assists individuals and families living with the lynden area (lynden school district boundaries) who are struggling with food insufficiency. community assistance program helps community member with short-term, emergency assistance which may include utilities, rent, clothing, household goods, laundry, and fuel.",https://www.projecthopelynden.org,,,,,,us,mailing,whatcom,,,1
project hope,"assists individuals and families living with the lynden area (lynden school district boundaries) who are struggling with food insufficiency. community assistance program helps community member with short-term, emergency assistance which may include utilities, rent, clothing, household goods, laundry, and fuel.",https://www.projecthopelynden.com,,,,,,us,mailing,whatcom,514,mangled_url,1
ferndale food bank,"food bank serving the ferndale, custer, and north bellingham areas.",http://www.ferndalefoodbank.org,po box 1593,,ferndale,wa,98248,us,mailing,whatcom,,,1
feredale food baz,"food bank serving the ferndale, custer, and north bellingham areas.",http://www.ferndalefoodbank.org,,,ferndale,wa,98248,us,mailing,whatco,516,mangled_name|mangled_address_1|mangled_region,1
northwest youth services,"offers housing, street outreach, help finding a job or enrolling in school, connection to mental health services, support for lgbtq youth, restorative justice for juvenile respondents, and referrals to other services in the community. serves young people ages 13-24 experiencing homelessness in whatcom and skagit counties.",http://www.nwys.org/,1020 n. state street,,bellingham,wa,98225,us,mailing,whatcom,,,1
northwest youth jervices,"offers housing, street outreach, help finding a job or enrolling in school, connection to mental health services, support for lgbtq youth, restorative justice for juvenile respondents, and referrals to other services in the community. serves young people ages 13-24 experiencing homelessness in whatcom and skagit counties.",http://www.nwys.com/,,,bellingham,wa,98225,us,mailing,whatcom,518,mangled_name|mangled_address_1|mangled_url,1
habitat for humanity in whatcom county,"habitat works in partnership with families in need and community volunteers, businesses, churches and other civic organizations. we repair, build, and sell houses at cost, with no-profit, interest-free mortgages, so that families can live and grow into all that god intends.",http://www.hfhwhatcom.org,,,,,,us,mailing,whatcom,,,1
habiat for humanity in whatcom county,"habitat works in partnership with families in need and community volunteers, businesses, churches and other civic organizations. we repair, build, and sell houses at cost, with no-profit, interest-free mortgages, so that families can live and grow into all that god intends.",http://www.hfhwhatcom.org,,,,,,us,mailing,whtom,520,mangled_name|mangled_address_1|mangled_region,1
re store,"helps homeowners and contractors save money on disposal costs, providing the public with quality used building materials at affordable prices while reducing waste, saving resources and generating jobs.",http://www.re-store.org,2309 meridian st,,bellingham,wa,98225,us,mailing,whatcom,,,1
re store,"helps homeowners and contractors save money on disposal costs, providing the public with quality used building materials at affordable prices while reducing waste, saving resources and generating jobs.",http://www.re-store.com,2309 meridian st,,bellingham,wa,98225,us,mailing,whatcom,522,mangled_url,1
dshs community services offices,"helps people achieve and maintain self-sufficiency by providing financial assistance for food, medical expenses and id cards to those who are eligible. also provides limited cash assistance. additional programs available for refugees, families and people with disabilities.",https://www.dshs.wa.gov/food-cash-medical,po box 6057,,arlington,wa,98223,us,mailing,snohomish,,,1
dshs community services offices,"helps people achieve and maintain self-sufficiency by providing financial assistance for food, medical expenses and id cards to those who are eligible. also provides limited cash assistance. additional programs available for refugees, families and people with disabilities.",httd://wehs.wa.gov/food-cashumedical,,,arlington,wa,98223,s,mailing,,524,mangled_address_1|mangled_url|mangled_region|mangled_country,1
dshs division of vocational rehabilitation,"helps people with disabilities prepare for, obtain and retain employment. works in partnership with the community and businesses to develop employment opportunities for people who have disabilities.",http://dshs.wa.gov/dvr,po box 6057,,arlington,wa,98223,us,mailing,snohomish,,,1
dshz divisio fdvocationtl rehabilitation,"helps people with disabilities prepare for, obtain and retain employment. works in partnership with the community and businesses to develop employment opportunities for people who have disabilities.",http://dshs.wa.gov/dvr,po box 6057,,arlington,wa,98223,us,mailing,snohomih,526,mangled_name|mangled_region,1
dshs aging and long-term support administration's home and community services,helps vulnerable and dependent adults by funding personal care services in a variety of settings. investigates reports of adult abuse and neglect.,https://www.dshs.wa.gov/altsa/home-and-community-services/agencies-help#hcs,,,,,,us,mailing,whatcom,,,1
dshs aging tnd long-term support admiuistration's home and community services,helps vulnerable and dependent adults by funding personal care services in a variety of settings. investigates reports of adult abuse and neglect.,http://www.dshs.waqgov/altsa/home-and-community-services/agencies-help#hcs,,,,,,us,mailing,whatcom,528,mangled_name|mangled_url,1
journey housing and payee services,"journey housing and payee services, an everett-based non-profit company, creates affordable housing programs that empower people living with developmental disabilities to discover their potential, live independently with supportive services and engage in community life. journey also operates a payee service providing representative payee services to washington residents who need assistance in managing their personal financial affairs. the main mission of the organization is to provide housing, which they accomplish as a property management agency and as a payee service, prioritizing the payment of rent and utilities to assist people in keeping their housing.",https://journeyhousingandpayee.org,po box 739,,bellingham,wa,98225,us,mailing,whatcom,,,1
ourney housingand jayee senvices,"journey housing and payee services, an everett-based non-profit company, creates affordable housing programs that empower people living with developmental disabilities to discover their potential, live independently with supportive services and engage in community life. journey also operates a payee service providing representative payee services to washington residents who need assistance in managing their personal financial affairs. the main mission of the organization is to provide housing, which they accomplish as a property management agency and as a payee service, prioritizing the payment of rent and utilities to assist people in keeping their housing.",kttps://journeyhousingandpayee.org/,po box 739,,bellingham,wa,98225,us,mailing,whatcom,530,mangled_name|mangled_url,1
lake whatcom residential and treatment center,"lake whatcom center (lwc), located in bellingham, washington, is a dshs licensed not-for-profit organization providing an array of residential and community mental health services to adults with severe and persistent mental illness in whatcom and surrounding counties.",http://lwrtc.org,609 northshore drive,,bellingham,wa,98266,us,mailing,whatcom,,,1
lake whatcom residential and treatentcenter,"lake whatcom center (lwc), located in bellingham, washington, is a dshs licensed not-for-profit organization providing an array of residential and community mental health services to adults with severe and persistent mental illness in whatcom and surrounding counties.",lwrtc.org,609 northshore drive,,bellingham,wa,98266,us,mailing,whatcom,532,mangled_name|mangled_url,1
